Tên	Diện tích	Mặt tiền	Mức giá	Hướng nhà	Số phòng ngủ	Số toilet	Nội thất	Pháp lý	lat	lon	Địa chỉ	Quận	Thành phố
Trần Quốc Vượng - Trần Thái Tông - CCMN 36 phòng - doanh thu 2 tỷ/năm	103 m²		22 tỷ		nhiều hơn 10 phòng	Nhiều hơn 6 phòng	Nội thất cao cấp	Đã có sổ	21.033953	105.785	Trần Quốc Vượng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
💥💥 BÁN NHÀ TRẦN QUỐC HOÀN 46m2 x 5 TẦNG. CỰC HOT SIÊU PHẨM MẶT NGÕ TRẦ	46 m²		10 tỷ		4 phòng				21.033953	105.785	Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán nhà Đền Lừ, THANG MÁY - GARA - KINH DOANH, 70M x 9T x 14,9TỶ	70 m²		14,9 tỷ		6 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	20.98518	105.85992	Đền Lừ, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
105m sổ đỏ chính chủ bán gấp	105 m²	7 m	13 tỷ	Nam	5 phòng			Đã có sổ	20.961853	105.87307	2, Yên Sở, Phường Yên Sở, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán mảnh đất 40m vuông vắn ô tô đỗ cửa Cầu Giấy Hà Nội	40 m²	4 m	6,3 tỷ						21.021805	105.79087	Cầu Giấy, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
BÁN NHÀ MỚI ĐẸP PHỐ NGUYỄN CHÍNH - TÂN MAI: 18M * 4 TẦNG * CHỈ 1,38 TỶ	18 m²		1,38 tỷ		2 phòng				20.979893	105.84801	Phố Nguyễn Chính, Phường Tân Mai, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
CH XUÂN ĐỈNH - CV HÒA BÌNH, 2PN, 48m2, full nội thất	48 m²		1,15 tỷ		2 phòng		Nội thất đầy đủ		21.07559	105.78829	Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Bán 40m chương dương -thường tín. Đường rộng 4m ô tô vào tận đất	40 m²	4.5 m	640 triệu					Đã có sổ	20.848433	105.9083	Liên Thông, Xã Chương Dương, Huyện Thường Tín, Hà Nội	Thường Tín	Hà Nội
BIỆT THỰ RẺ NHẤT LONG BIÊN 121M2 LÔ GÓC MT 11M GIÁ NHỈNH 4.8 TỶ	121 m²		4,8 tỷ		5 phòng	4 phòng		Đã có sổ	21.07043	105.85433	Phố Bắc Cầu, Phường Ngọc Thụy, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
BÁN GẤP NHÀ THỤY KHUÊ, TÂY HỒ, NGÕ TO THÔNG, Ô TÔ QUA NHÀ, GẦN PHỐ	48 m²		6,8 tỷ		4 phòng			Đã có sổ	21.042912	105.822235	Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
3 tỷ đất DV Di Trạch-41m2-vỉa hè- phân lô- kinh doanh sầm uất	41 m²		3 tỷ					Đã có sổ	21.04585	105.72045	Di Ái, Xã Di Trạch, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
BAY NHANH, 3.38 TỶ HOÀNG HOA THÁM ĐẦU TƯ Ở ĐỀU NGON CÁCH PHỐ 15M	28 m²		3,38 tỷ		3 phòng	3 phòng	Nội thất cao cấp	Đã có sổ	21.042131	105.81876	Đường Hoàng Hoa Thám, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Bán nhà 5 tầng mới tinh, thiết kế hiện đại ngõ 201Phúc Lợi, Long Biên	30 m²		2,62 tỷ		3 phòng				21.043247	105.92803	Ngõ 201 Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Nguyễn Ngọc Nại 33mX 5T,MT 3,8m oto đỗ cửa ngõ thông, 40m ra phố 4,5ty	33 m²		4,5 tỷ		4 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	20.996315	105.8305	nguyễn ngọc nại, Phường Khương Mai, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Ban quản lý dự án Vinhomes quỹ tháng 11 cắt lỗ studio 1PN 2PN 3PN	47 m²		1,38 tỷ		1 phòng	1 phòng		Đã có sổ	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Cần tiền bán gấp căn 2 phòng ngủ chỉ 1,6 tỷ tại Vinhomes Ocean Park	60 m²		1,6 tỷ		2 phòng	1 phòng	Nhà trống	Đã có sổ	21.00581	105.93736	Đường Trâu Quỳ, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Căn hộ chung cư One 18, Ngọc Lâm, Long Biên, 3 ngủ đẹp chỉ 3.3 tỷ	91 m²		3,3 tỷ		3 phòng	2 phòng	Nội thất đầy đủ	Đã có sổ	21.045544	105.87189	Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Tổ 13 thạch bàn. có đất bán 38m giá 2.1 tỷ. thương lượng . gần Ô Tô .	38 m²	4.5 m	2,1 tỷ	Tây Bắc	nhiều hơn 10 phòng			Đã có sổ	21.02155	105.914764	Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
BÁN NHÀ BẠCH MAI - HAI BÀ TRƯNG	38 m²		3,5 tỷ		4 phòng	3 phòng	Nội thất cao cấp	Đã có sổ	21.000814	105.85178	BẠCH MAI - HAI BÀ TRƯNG, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Cắt Lỗ 200tr Căn Studio có Ban Công Pavilion - Vin Ocean Park	29 m²		1 tỷ		1 phòng	1 phòng	Nhà trống		21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Chính chủ cần bán căn 1+ S2.16 view Vin UNI - Nội thất full điện tử.	42.8 m²		1,65 tỷ	Tây Bắc	1 phòng	1 phòng			20.990683	105.941345	S2.16.17.21, Đại Dương 8, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Chính chủ bán căn Penhouse đầy nắng, DTSD 70m2, ô tô đỗ chân cầu thang	70 m²		2,15 tỷ	Tây	3 phòng	1 phòng			21.011082	105.857254	thọ lão, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
BÁN NHÀ PHÚ THƯỢNG .OTO CHẠY VÒNG QUANH .NGÕ THÔNG	38 m²	43 m	4,6 tỷ		5 phòng	3 phòng		Đã có sổ	21.081459	105.81481	Phú Thương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Hàng độc ,  hồ Ba Mẫu :lô góc MT cực rộng, ở kết hợp KD	37 m²		3,5 tỷ		3 phòng			Đã có sổ	21.015108	105.83857	Đường lê duản, Phường Trung Phụng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
CHỦ NHÀ CẦN TIỀN BÁN GẤP	38 m²		3,8 tỷ	Đông Bắc	3 phòng	2 phòng		Đã có sổ	21.017511	105.82936	Nguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán gấp mảnh đất ngay gần trường quốc tế Cổ Dương, Đông Anh, Hà Nội.	46 m²	4 m	1,45 tỷ	Đông				Đã có sổ	21.153822	105.8349	Cổ Dương, Xã Tiên Dương, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
🏡Bán đất Aeon Hà Đông 66m2🌳Ô TÔ - LÔ GÓC - GẦN PHỐ	66 m²		3,6 tỷ					Đã có sổ	20.983023	105.756584	Lê Quang Đạo kéo dài, Phường Dương Nội, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán gấp đất	1336 m²	41 m	3 tỷ						21.16419	105.3541	Ngọc nhị, Xã Cẩm Lĩnh, Huyện Ba Vì, Hà Nội	Ba Vì	Hà Nội
Gia Đình Tôi cần bán nhà mặt Trung Tả 36m2 x5 tầng nhà đẹp nhỉnh 3tỷ.	36 m²		3,35 tỷ		3 phòng			Đã có sổ	21.019148	105.835815	Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà mới xây,32m2,4 phòng ngủ,đường hoàng mai	32 m²		2,8 tỷ		4 phòng				20.98995	105.8542	Hoàng mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
BÁN NHÀ THỤY KHUÊ GẦN TRƯỜNG CHU VĂN AN_ 10M RA MẶT PHỐ _DÂN XÂY	40 m²	3.5 m	5,8 tỷ		3 phòng		Nội thất đầy đủ	Đã có sổ	21.044132	105.815445	Đường Tây Hồ, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Bán tòa nhà văn phòng 125m2 x9 Tầng thang máy,Cầu Giấy, vỉa hè,42.6 tỷ	125 m²		42,6 tỷ		8 phòng	Nhiều hơn 6 phòng	Nội thất cao cấp	Đã có sổ	21.046526	105.79566	Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán nhà mặt phố Huỳnh Thúc Kháng, DT 86m2, sổ 2 mặt tiền, giá 48 tỷ	86 m²		48 tỷ		2 phòng		Nội thất cao cấp	Đã có sổ	21.019012	105.80994	Phố Huỳnh Thúc Kháng, Phường Láng Hạ, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Cần bán căn hộ 2PN tại tại tòa HH3 Linh Đàm giá 1 tỷ 220 triệu (BST).	46 m²		1,22 tỷ		2 phòng		Nội thất đầy đủ		20.96003	105.83424	Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán căn 139m 3 PN Cc M3 M4 lô góc 35tr/m	139 m²		4,85 tỷ	Tây	3 phòng	3 phòng			21.0173	105.80795	Đường Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Lô góc 90m2*5T mặt đường Đôi Tân mai, cạnh Hoà Phát. vỉa hè 7m	90 m²		28,95 tỷ		nhiều hơn 10 phòng	Nhiều hơn 6 phòng	Nội thất cao cấp	Đã có sổ	20.983522	105.852234	123, Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
biệt thự mới xây ở khu 7.2h Vĩnh phúc,LÔ GÓC, 6 TẦNG,oto để trong nhà	96 m²		27,5 tỷ		5 phòng				21.044981	105.81073	Phố Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Bán nhà ngõ 13 Lĩnh Nam, Mai Động, Hoàng Mai, ô tô đỗ, nhà mới, 8PN	45 m²		6 tỷ		8 phòng	5 phòng	Nội thất đầy đủ	Đã có sổ	20.977001	105.89656	13, Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán nhà mới Đại Mỗ 33M2 xây 5 Tầng, gần đường lớn, ô tô đỗ	170 m²	4 m	2,7 tỷ		4 phòng		Nội thất đầy đủ	Đã có sổ	20.989801	105.76153	đại mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Đội Cấn Ba Đình gần Lăng Bác nhà đẹp tặng lại nội thất	35 m²		5,2 tỷ		3 phòng			Đã có sổ	21.034937	105.82914	Đội cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
🔥BÁN SIÊU PHẨM CẦU GIẤY 35m2x5 tầng- NHỈNH 5 tỷ- VÀI BƯỚC CHÂN RA PHỐ	35 m²		5 tỷ		3 phòng	4 phòng	Nhà trống		21.032534	105.79842	Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
112m2 đất Do Nha	112 m²		4,9 tỷ						21.017057	105.74067	Phố Do Nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Rẻ CC bán gấp MP Trần Đăng Ninh KD 45mx3 tầng, 7 tỷ	45 m²		7,1 tỷ		4 phòng				20.963642	105.777664	Trần đăng ninh, Phường Hà Cầu, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
ccmn khâm thiên - trần quý cáp giảm sâu 5-7% ở ngay	50 m²		890 triệu		2 phòng	1 phòng			21.019453	105.83857	khâm thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
BÁN NHÀ CẦU GIẤY 56M GARA OTO ,THANG MÁY ,KINH DOANH GIÁ NHỈNH 12 TỶ	56 m²		12,5 tỷ		6 phòng				21.045883	105.79119	Hoàng Quốc Việt, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
CHÍNH CHỦ BÁN NHÀ NGÕ PHỐ HÀNG NGANG - 28M - 2PN - 2 MẶT TIỀN	28 m²		1,95 tỷ		2 phòng	1 phòng	Nội thất đầy đủ	Giấy tờ khác	21.034613	105.85037	Phố Hàng Ngang, Phường Hàng Đào, Quận Hoàn Kiếm, Hà Nội	Hoàn Kiếm	Hà Nội
Nhà đất 35m2 - 4 ngủ ngõ Vũ Tông Phan, Thanh Xuân	35 m²		2,2 tỷ		4 phòng		Nội thất đầy đủ	Đang chờ sổ	20.988735	105.818756	Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
BÁN NHÀ PHỐ GIÁP BÁT - QUẬN HOÀNG MAI - DT 33M2 - HƠN 6 TỶ	32 m²		6 tỷ		3 phòng	4 phòng	Nội thất cao cấp	Đã có sổ	20.985271	105.843605	Đường Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán nhà riêng 3 tầng 35,4 m2 tại Đa Sỹ, Phường Kiến Hưng, Hà Đông	36 m²		3,42 tỷ	Tây	3 phòng	3 phòng		Đã có sổ	20.957603	105.78629	Tổ 5 Đa Sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
BÁN NHÀ PHÂN LÔ QUÂN ĐỘI. TÔ VĨNH DIỆN. HOÀNH VĂN THÁI.	64 m²		7,6 tỷ		5 phòng	5 phòng	Nội thất đầy đủ	Đã có sổ	20.996315	105.8305	Tô Vĩnh Diện, Phường Khương Mai, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Gia Đình cần bán nhà phố LÁNG HẠ ngõ ôTô 7 chỗ đỗ cửa 4T 50m2	50 m²		3,97 tỷ		4 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	21.010149	105.81202	Đường Láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Ngọc Lâm, Long Biên diện tích 43m2 *5 tầng	43 m²		6,4 tỷ		3 phòng				21.045544	105.87189	Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
CHÍNH CHỦ BÁN NHÀ TRẦN KHÁT CHÂN-LÔ GÓC-VỈA HÈ-OTO DỪNG ĐỖ-NHỈNH 15TỶ	45 m²		15 tỷ		4 phòng	5 phòng	Nội thất cao cấp	Đã có sổ	21.00859	105.852165	Đường Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
4.6 TỶ NHÀ MỚI XÂY_ TT BA ĐÌNH_ NGÕ RỘNG _ GẦN PHỐ_ GẦN Ô TÔ _ THOÁNG	35 m²		4,6 tỷ		3 phòng	4 phòng	Nội thất cao cấp	Đã có sổ	21.04002	105.81601	Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
cần bán chân đế ở và kinh doanh được. làm việc chính chủ	26.1 m²		2,5 tỷ	Tây Bắc	1 phòng	1 phòng			21.05941	105.91359	01, Phố Mai Chí Thọ, Phường Giang Biên, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Chính chủ cần tiền bán gấp 80m2 đất hà lâm 2 đường oto ngõ thông	80 m²	5 m	1,76 tỷ	Đông Bắc				Đã có sổ	21.171385	105.89362	Hà Lâm 2, Xã Thuỵ Lâm, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
Chuyển công tác cần bán gấp căn cc 100m An Bình tại tòa Ct2 🔸 Sở hữu 3	100 m²		4,2 tỷ	Đông	3 phòng	3 phòng			21.070026	105.777245	ct2, Đường Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
NHÀ NGÔ THÌ SỸ HÀ ĐÔNG, 62M, 5T, MT4,2M, GIÁ 7,9 TỶ	62 m²	4.2 m	7,9 tỷ		9 phòng			Đã có sổ	20.976946	105.777916	PHỐ NGÔ THÌ SỸ, Phường Vạn Phúc, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
🔥🔥BÁN GẤP🔥 NHÀ THẠCH BÀN - LONG BIÊN 🌏DT:35m2💵GIÁ:2tỷ250tr- SHR	35 m²		2,25 tỷ		3 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	21.032219	105.90893	Đường Nguyễn Văn Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
BÁN ĐẤT TẶNG NHÀ , THỔ CƯ GẦN BỆNH VIỆN TÂM ANH	62 m²	4.1 m	4,8 tỷ	Đông Bắc				Đã có sổ	21.041357	105.87533	Ngõ 28 Phố Ái Mộ, Phường Bồ Đề, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
BÁN GẤP_CHUNG CƯ A1 PHẠM VĂN ĐỒNG_CÔNG VIÊN HÒA BÌNH_CÓ SỔ ĐỎ	58 m²		700 triệu	Đông Nam	2 phòng	2 phòng			21.05218	105.78111	Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
GẦN KHU ĐÔ THỊ VIN SMART- MẶT NGÕ OTO TRÁNH-DIỆN TÍCHRỘNG-MỜINHÀĐẦUTƯ	139 m²		9 tỷ	Đông Bắc	3 phòng	3 phòng		Đã có sổ	21.008852	105.74392	làng phú thứ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
HÀNG XÓM VINHOME - NHÀ DÂN XÂY - Ô TÔ 20M - TIỆN ÍCH BẠT NGÀN.	31 m²		3 tỷ	Nam	2 phòng	2 phòng		Đã có sổ	21.003471	105.75857	Quang tiến, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
BÁN CHUNG CƯ ECOHOME - 70M - 2PN, 2VS - FULL NỘI THẤT, sang tên ngay	70 m²		2,05 tỷ		2 phòng	2 phòng	Nội thất đầy đủ	Đã có sổ	21.08915	105.78132	Ecohome 1,, Kẻ Vẽ, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
HÀNG VIP HOÀNG QUỐC VIỆT, ĐẸP NHƯ KHÁCH SẠN PHÂN LÔ OTO 50M2 13.5 TỶ	50 m²		13,5 tỷ		4 phòng	4 phòng	Nội thất cao cấp	Đã có sổ	21.043877	105.80261	Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán nhà phố Nguyễn Sơn. Phân lô, ô tô vào nhà.	46 m²		4,05 tỷ		3 phòng				21.043882	105.88446	Đường Nguyễn Sơn, Phường Gia Thụy, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Chính chủ bán 2 lô view hồ Cẩm đình Phúc Thọ giá rẻ nhất thị trường	90 m²		747 triệu					Đang chờ sổ	21.148283	105.55623	82, Xã Cẩm Đình, Huyện Phúc Thọ, Hà Nội	Phúc Thọ	Hà Nội
NHÀ PHÚC ĐỒNG, 31M 4TẦNG MT 4,8M GIÁ 2,9 TỶ-NHÀ DÂN XÂY - NGÕ RỘNG 3M	31 m²		2,9 tỷ	Bắc	3 phòng	3 phòng		Đã có sổ	21.039886	105.904274	Phố Chu Huy Mân, Phường Phúc Đồng, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Nhỉnh 6 tỷ, ô tô vào nhà, ôtô tránh, kinh doanh, lô góc, Dịch Vọng Hậu	35 m²		6,6 tỷ		3 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	21.033953	105.785	Dịch Vọng Hậu, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Không mua nhà này mua nhà nào! CHDV Thanh Xuân, 46m*6T*9P, SDCC Đẹp	46 m²	3.6 m	5,9 tỷ		9 phòng	5 phòng	Nội thất đầy đủ	Đã có sổ	21.004614	105.80408	Hoàng Ngân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán căn góc đập thông CT36 Xuân La, DT185,5m2,View Hồ Tây, giá 55tr/m2	185.5 m²		10,21 tỷ		4 phòng		Nội thất đầy đủ		21.06133	105.80812	Ngõ 28, Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
PHÂN LÔ,LÕI TRUNG TÂM QUẬN HÀ ĐÔNG, DÂN XÂY TÂM HUYẾT 50M2X5T, 8.2 TỶ	50 m²		8,2 tỷ		6 phòng				20.960999	105.78637	Đường Đa Sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
LUNG LINH PHỐ YÊN HOÀ- GARA ÔTÔ- TẶNG NỘI THẤT- 40M*MT5.5M- GIÁ 8,5 TỶ	40 m²	5.5 m	8,5 tỷ		5 phòng				21.023321	105.798134	Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Dòng tiền 45tr/th ĐÔNG NGẠC 6 tầng thang máy, dt 58mx6t chỉ 6.2tỷ	58 m²		6,2 tỷ		10 phòng	Nhiều hơn 6 phòng	Nhà trống	Đã có sổ	21.09236	105.78173	Đường Đông Ngạc, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Trung Phụng, vỉa hè, 2 ô tô tránh, nhà đẹp, 50m2x5T chỉ 12.8 tỷ	50 m²		12,8 tỷ		6 phòng	4 phòng	Nội thất cao cấp	Đã có sổ	21.016102	105.83555	Phố Trung Phụng, Phường Trung Phụng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Chủ bán cắt lỗ sâu lô đất 75,5m sát cổng chính ĐHQG Hòa Lạc	75.5 m²		1,6 tỷ						20.95277	105.50641	Đồng chằm, Xã Đông Xuân, Huyện Quốc Oai, Hà Nội	Quốc Oai	Hà Nội
Có 102! Chỉ hơn 3 tỷ, nhà Thái Thịnh, ngõ rộng, gần phố, thoáng,31m*4T	31 m²	3.3 m	3,975 tỷ		3 phòng		Nhà trống	Đã có sổ	21.008835	105.81979	Phố Thái Thịnh, Phường Trung Liệt, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
bán đất ngõ đường nhựa, ô tô tránh	100 m²	7 m	13,5 tỷ	Đông Bắc				Đã có sổ	21.018677	105.88481	Tư Đình, Phường Long Biên, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà 5 Tầng Tư Đình, Cầu Trần Hưng Đạo, Đủ Nội Thất	30 m²		3,25 tỷ	Tây Nam	3 phòng	3 phòng		Đã có sổ	21.02921	105.88565	Phố Tư Đình, Phường Long Biên, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
LĨNH NAM NHÀ ĐẸP NHỎ TIỀN ĐỦ CÔNG NĂNG 30m/2 TẦNG/2 NGỦ/ 1,5TỶ	30 m²		1,5 tỷ		2 phòng	2 phòng		Giấy tờ khác	20.977001	105.89656	Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
BÁN NHÀ BỒ ĐỀ – DÂN XÂY – Ô TÔ ĐỖ CỔNG – GẦN HỒ LÂM DU -CHỈ 4.5 TỶ	39 m²		4,5 tỷ		4 phòng				21.037188	105.87443	Ngõ 135 Phố Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Thanh Đàm, Đại Đồng 1 căn hiếm 4 tầng 30m2 nhà rất đẹp	30 m²		2,825 tỷ	Đông Nam	3 phòng			Đã có sổ	20.993233	105.89228	Phố Thanh Đàm, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Muốn Bán Nhà Lĩnh Nam, Ở ngay, 2 thoáng, 3PN,  2.85 tỷ	32 m²		2,85 tỷ		3 phòng				20.979603	105.892815	Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
BÁN CHUNG CƯ NEW CITY LAI XÁ, 2 NGỦ, 1.1 TỶ	58 m²		1,1 tỷ		2 phòng				21.05802	105.72081	Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Bán suất NG căn góc 4PN tòa N01T6 Han Jardin Ngoại giao đoàn 82tr/m2	142 m²		11,5 tỷ		4 phòng	3 phòng			21.06706	105.79562	Lô N01-T6, Xuân Tảo, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Bán nhà lô góc Thạch Bàn gần công viên	30 m²		3,45 tỷ		3 phòng				21.02155	105.914764	Thạch Ban, Phường Thạch Bàn, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Chính chủ! mặt phố Ngô Sỹ Liên, 3 thoáng, kinh doanh, ô tô, giá 4,5 tỷ	25 m²		4,5 tỷ	Tây	3 phòng	3 phòng		Đã có sổ	21.027603	105.83891	Phố Ngô Sĩ Liên, Phường Văn Miếu, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán nhà đường Trương Định, đoạn giao Tân Mai, 60m2, 5 tầng 8PN, 6,2 tỷ	60 m²		6,2 tỷ		8 phòng			Đã có sổ	20.983114	105.84593	Đường Trương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
BẾN XE NƯỚC NGẦM - LINH ĐÀM - NGỌC HỒI	35 m²		2,85 tỷ		3 phòng	4 phòng	Nhà trống	Đã có sổ	20.967272	105.83225	Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Cần tiền gấp , chủ gửi bán nhà Trương Định , 58m2 , 5 tỷ ,Sổ vuông đẹp	58 m²	4 m	5 tỷ		3 phòng			Đã có sổ	20.99456	105.84975	Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
